# ---------------------------------- WARNING ----------------------------------------						
# Some of the data that you have obtained from this U.S. Geological Survey database may not 						
# have received Director's approval.  Any such data values are qualified as provisional and 						
# are subject to revision.  Provisional data are released on the condition that neither the 						
# USGS nor the United States Government may be held liable for any damages resulting from its use.						
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.						
#						
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output						
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals						
#						
# Contact:   gs-w_support_nwisweb@usgs.gov						
# retrieved: 2024-12-02 03:09:35 -05:00 (nadww01)						
#						
# Data for the following 1 site(s) are contained in this file						
USGS	14144700	10/18/2019	16:00	PDT	90800	A
USGS	14144700	10/18/2019	17:00	PDT	90600	A
USGS	14144700	10/18/2019	18:00	PDT	90400	A
USGS	14144700	10/18/2019	19:00	PDT	90200	A
USGS	14144700	10/18/2019	20:00	PDT	90000	A
USGS	14144700	10/18/2019	21:00	PDT	89700	A
USGS	14144700	10/18/2019	22:00	PDT	89500	A
USGS	14144700	10/18/2019	23:00	PDT	89200	A
USGS	14144700	10/19/2019	0:00	PDT	89000	A
USGS	14144700	10/19/2019	1:00	PDT	88700	A
USGS	14144700	10/19/2019	2:00	PDT	88500	A
USGS	14144700	10/19/2019	3:00	PDT	88300	A
USGS	14144700	10/19/2019	4:00	PDT	88000	A
USGS	14144700	10/19/2019	5:00	PDT	87800	A
USGS	14144700	10/19/2019	6:00	PDT	87600	A
USGS	14144700	10/19/2019	7:00	PDT	87400	A
USGS	14144700	10/19/2019	8:00	PDT	87300	A
USGS	14144700	10/19/2019	9:00	PDT	87100	A
USGS	14144700	10/19/2019	10:00	PDT	87000	A
USGS	14144700	10/19/2019	11:00	PDT	87000	A
USGS	14144700	10/19/2019	12:00	PDT	87000	A
USGS	14144700	10/19/2019	13:00	PDT	87000	A
USGS	14144700	10/19/2019	14:00	PDT	87100	A
USGS	14144700	10/19/2019	15:00	PDT	87200	A
USGS	14144700	10/19/2019	16:00	PDT	87400	A
USGS	14144700	10/19/2019	17:00	PDT	87700	A
USGS	14144700	10/19/2019	18:00	PDT	88000	A
USGS	14144700	10/19/2019	19:00	PDT	88300	A
USGS	14144700	10/19/2019	20:00	PDT	88700	A
USGS	14144700	10/19/2019	21:00	PDT	89200	A
USGS	14144700	10/19/2019	22:00	PDT	89700	A
USGS	14144700	10/19/2019	23:00	PDT	90300	A
USGS	14144700	10/20/2019	0:00	PDT	90800	A
USGS	14144700	10/20/2019	1:00	PDT	91400	A
USGS	14144700	10/20/2019	2:00	PDT	92100	A
USGS	14144700	10/20/2019	3:00	PDT	92700	A
USGS	14144700	10/20/2019	4:00	PDT	93400	A
USGS	14144700	10/20/2019	5:00	PDT	94100	A
USGS	14144700	10/20/2019	6:00	PDT	94800	A
USGS	14144700	10/20/2019	7:00	PDT	95500	A
USGS	14144700	10/20/2019	8:00	PDT	96300	A
USGS	14144700	10/20/2019	9:00	PDT	97000	A
USGS	14144700	10/20/2019	10:00	PDT	97700	A
USGS	14144700	10/20/2019	11:00	PDT	98400	A
USGS	14144700	10/20/2019	12:00	PDT	99000	A
USGS	14144700	10/20/2019	13:00	PDT	99600	A
USGS	14144700	10/20/2019	14:00	PDT	100000	A
USGS	14144700	10/20/2019	15:00	PDT	101000	A
USGS	14144700	10/20/2019	16:00	PDT	101000	A
USGS	14144700	10/20/2019	17:00	PDT	102000	A
USGS	14144700	10/20/2019	18:00	PDT	102000	A
USGS	14144700	10/20/2019	19:00	PDT	102000	A
USGS	14144700	10/20/2019	20:00	PDT	102000	A
USGS	14144700	10/20/2019	21:00	PDT	103000	A
USGS	14144700	10/20/2019	22:00	PDT	103000	A
USGS	14144700	10/20/2019	23:00	PDT	103000	A
USGS	14144700	10/21/2019	0:00	PDT	103000	A
USGS	14144700	10/21/2019	1:00	PDT	103000	A
USGS	14144700	10/21/2019	2:00	PDT	103000	A
USGS	14144700	10/21/2019	3:00	PDT	102000	A
USGS	14144700	10/21/2019	4:00	PDT	102000	A
USGS	14144700	10/21/2019	5:00	PDT	102000	A
USGS	14144700	10/21/2019	6:00	PDT	101000	A
USGS	14144700	10/21/2019	7:00	PDT	101000	A
USGS	14144700	10/21/2019	8:00	PDT	100000	A
USGS	14144700	10/21/2019	9:00	PDT	99700	A
USGS	14144700	10/21/2019	10:00	PDT	99100	A
USGS	14144700	10/21/2019	11:00	PDT	98400	A
USGS	14144700	10/21/2019	12:00	PDT	97800	A
USGS	14144700	10/21/2019	13:00	PDT	97100	A
USGS	14144700	10/21/2019	14:00	PDT	96400	A
USGS	14144700	10/21/2019	15:00	PDT	95700	A
USGS	14144700	10/21/2019	16:00	PDT	95000	A
USGS	14144700	10/21/2019	17:00	PDT	94300	A
USGS	14144700	10/21/2019	18:00	PDT	93600	A
USGS	14144700	10/21/2019	19:00	PDT	93000	A
USGS	14144700	10/21/2019	20:00	PDT	92300	A
USGS	14144700	10/21/2019	21:00	PDT	91700	A
USGS	14144700	10/21/2019	22:00	PDT	91000	A
USGS	14144700	10/21/2019	23:00	PDT	90500	A
USGS	14144700	10/22/2019	0:00	PDT	89900	A
USGS	14144700	10/22/2019	1:00	PDT	89400	A
USGS	14144700	10/22/2019	2:00	PDT	88900	A
USGS	14144700	10/22/2019	3:00	PDT	88400	A
USGS	14144700	10/22/2019	4:00	PDT	88000	A
USGS	14144700	10/22/2019	5:00	PDT	87700	A
USGS	14144700	10/22/2019	6:00	PDT	87400	A
USGS	14144700	10/22/2019	7:00	PDT	87100	A
USGS	14144700	10/22/2019	8:00	PDT	86900	A
USGS	14144700	10/22/2019	9:00	PDT	86700	A
USGS	14144700	10/22/2019	10:00	PDT	86600	A
USGS	14144700	10/22/2019	11:00	PDT	86500	A
USGS	14144700	10/22/2019	12:00	PDT	86500	A
USGS	14144700	10/22/2019	13:00	PDT	86400	A
USGS	14144700	10/22/2019	14:00	PDT	86500	A
USGS	14144700	10/22/2019	15:00	PDT	86600	A
USGS	14144700	10/22/2019	16:00	PDT	86700	A
USGS	14144700	10/22/2019	17:00	PDT	86800	A
USGS	14144700	10/22/2019	18:00	PDT	87000	A
USGS	14144700	10/22/2019	19:00	PDT	87300	A
USGS	14144700	10/22/2019	20:00	PDT	87600	A
USGS	14144700	10/22/2019	21:00	PDT	87900	A
USGS	14144700	10/22/2019	22:00	PDT	88200	A
USGS	14144700	10/22/2019	23:00	PDT	88600	A
USGS	14144700	10/23/2019	0:00	PDT	89000	A
USGS	14144700	10/23/2019	1:00	PDT	89400	A
USGS	14144700	10/23/2019	2:00	PDT	89800	A
USGS	14144700	10/23/2019	3:00	PDT	90300	A
USGS	14144700	10/23/2019	4:00	PDT	90800	A
USGS	14144700	10/23/2019	5:00	PDT	91300	A
USGS	14144700	10/23/2019	6:00	PDT	91700	A
USGS	14144700	10/23/2019	7:00	PDT	92200	A
USGS	14144700	10/23/2019	8:00	PDT	92700	A
USGS	14144700	10/23/2019	9:00	PDT	93200	A
USGS	14144700	10/23/2019	10:00	PDT	93600	A
USGS	14144700	10/23/2019	11:00	PDT	94100	A
USGS	14144700	10/23/2019	12:00	PDT	94600	A
USGS	14144700	10/23/2019	13:00	PDT	95000	A
USGS	14144700	10/23/2019	14:00	PDT	95400	A
USGS	14144700	10/23/2019	15:00	PDT	95800	A
USGS	14144700	10/23/2019	16:00	PDT	96200	A
USGS	14144700	10/23/2019	17:00	PDT	96500	A
USGS	14144700	10/23/2019	18:00	PDT	96800	A
USGS	14144700	10/23/2019	19:00	PDT	97000	A
USGS	14144700	10/23/2019	20:00	PDT	97200	A
USGS	14144700	10/23/2019	21:00	PDT	97400	A
USGS	14144700	10/23/2019	22:00	PDT	97500	A
USGS	14144700	10/23/2019	23:00	PDT	97500	A
USGS	14144700	10/24/2019	0:00	PDT	97500	A
USGS	14144700	10/24/2019	1:00	PDT	97500	A
USGS	14144700	10/24/2019	2:00	PDT	97500	A
USGS	14144700	10/24/2019	3:00	PDT	97400	A
USGS	14144700	10/24/2019	4:00	PDT	97300	A
USGS	14144700	10/24/2019	5:00	PDT	97100	A
USGS	14144700	10/24/2019	6:00	PDT	96900	A
USGS	14144700	10/24/2019	7:00	PDT	96700	A
USGS	14144700	10/24/2019	8:00	PDT	96400	A
USGS	14144700	10/24/2019	9:00	PDT	96100	A
USGS	14144700	10/24/2019	10:00	PDT	95800	A
USGS	14144700	10/24/2019	11:00	PDT	95400	A
USGS	14144700	10/24/2019	12:00	PDT	95000	A
USGS	14144700	10/24/2019	13:00	PDT	94600	A
USGS	14144700	10/24/2019	14:00	PDT	94200	A
USGS	14144700	10/24/2019	15:00	PDT	93700	A
USGS	14144700	10/24/2019	16:00	PDT	93300	A
USGS	14144700	10/24/2019	17:00	PDT	92800	A
USGS	14144700	10/24/2019	18:00	PDT	92300	A
USGS	14144700	10/24/2019	19:00	PDT	91800	A
USGS	14144700	10/24/2019	20:00	PDT	91400	A
USGS	14144700	10/24/2019	21:00	PDT	90900	A
USGS	14144700	10/24/2019	22:00	PDT	90400	A
USGS	14144700	10/24/2019	23:00	PDT	89900	A
USGS	14144700	10/25/2019	0:00	PDT	89500	A
USGS	14144700	10/25/2019	1:00	PDT	89000	A
USGS	14144700	10/25/2019	2:00	PDT	88500	A
USGS	14144700	10/25/2019	3:00	PDT	88100	A
USGS	14144700	10/25/2019	4:00	PDT	87600	A
USGS	14144700	10/25/2019	5:00	PDT	87100	A
USGS	14144700	10/25/2019	6:00	PDT	86700	A
USGS	14144700	10/25/2019	7:00	PDT	86200	A
USGS	14144700	10/25/2019	8:00	PDT	85800	A
USGS	14144700	10/25/2019	9:00	PDT	85400	A
USGS	14144700	10/25/2019	10:00	PDT	85000	A
USGS	14144700	10/25/2019	11:00	PDT	84600	A
USGS	14144700	10/25/2019	12:00	PDT	84300	A
USGS	14144700	10/25/2019	13:00	PDT	84000	A
USGS	14144700	10/25/2019	14:00	PDT	83700	A
USGS	14144700	10/25/2019	15:00	PDT	83400	A
USGS	14144700	10/25/2019	16:00	PDT	83200	A
USGS	14144700	10/25/2019	17:00	PDT	83000	A
USGS	14144700	10/25/2019	18:00	PDT	82800	A
USGS	14144700	10/25/2019	19:00	PDT	82600	A
USGS	14144700	10/25/2019	20:00	PDT	82400	A
USGS	14144700	10/25/2019	21:00	PDT	82300	A
USGS	14144700	10/25/2019	22:00	PDT	82200	A
USGS	14144700	10/25/2019	23:00	PDT	82100	A
USGS	14144700	10/26/2019	0:00	PDT	82100	A
USGS	14144700	10/26/2019	1:00	PDT	82000	A
USGS	14144700	10/26/2019	2:00	PDT	82000	A
USGS	14144700	10/26/2019	3:00	PDT	82100	A
USGS	14144700	10/26/2019	4:00	PDT	82200	A
USGS	14144700	10/26/2019	5:00	PDT	82300	A
USGS	14144700	10/26/2019	6:00	PDT	82400	A
USGS	14144700	10/26/2019	7:00	PDT	82500	A
USGS	14144700	10/26/2019	8:00	PDT	82700	A
USGS	14144700	10/26/2019	9:00	PDT	82900	A
USGS	14144700	10/26/2019	10:00	PDT	83100	A
USGS	14144700	10/26/2019	11:00	PDT	83300	A
USGS	14144700	10/26/2019	12:00	PDT	83500	A
USGS	14144700	10/26/2019	13:00	PDT	83800	A
USGS	14144700	10/26/2019	14:00	PDT	84100	A
USGS	14144700	10/26/2019	15:00	PDT	84300	A
USGS	14144700	10/26/2019	16:00	PDT	84600	A
USGS	14144700	10/26/2019	17:00	PDT	84800	A
USGS	14144700	10/26/2019	18:00	PDT	85100	A
USGS	14144700	10/26/2019	19:00	PDT	85400	A
USGS	14144700	10/26/2019	20:00	PDT	85600	A
USGS	14144700	10/26/2019	21:00	PDT	85900	A
USGS	14144700	10/26/2019	22:00	PDT	86100	A
USGS	14144700	10/26/2019	23:00	PDT	86400	A
USGS	14144700	10/27/2019	0:00	PDT	86600	A
USGS	14144700	10/27/2019	1:00	PDT	86900	A
USGS	14144700	10/27/2019	2:00	PDT	87100	A
USGS	14144700	10/27/2019	3:00	PDT	87300	A
USGS	14144700	10/27/2019	4:00	PDT	87500	A
USGS	14144700	10/27/2019	5:00	PDT	87700	A
USGS	14144700	10/27/2019	6:00	PDT	87800	A
USGS	14144700	10/27/2019	7:00	PDT	88000	A
USGS	14144700	10/27/2019	8:00	PDT	88100	A
USGS	14144700	10/27/2019	9:00	PDT	88200	A
USGS	14144700	10/27/2019	10:00	PDT	88300	A
USGS	14144700	10/27/2019	11:00	PDT	88300	A
USGS	14144700	10/27/2019	12:00	PDT	88400	A
USGS	14144700	10/27/2019	13:00	PDT	88400	A
USGS	14144700	10/27/2019	14:00	PDT	88400	A
USGS	14144700	10/27/2019	15:00	PDT	88500	A
USGS	14144700	10/27/2019	16:00	PDT	88500	A
USGS	14144700	10/27/2019	17:00	PDT	88600	A
USGS	14144700	10/27/2019	18:00	PDT	88700	A
USGS	14144700	10/27/2019	19:00	PDT	88800	A
USGS	14144700	10/27/2019	20:00	PDT	88900	A
USGS	14144700	10/27/2019	21:00	PDT	89000	A
USGS	14144700	10/27/2019	22:00	PDT	89200	A
USGS	14144700	10/27/2019	23:00	PDT	89400	A
USGS	14144700	10/28/2019	0:00	PDT	89700	A
USGS	14144700	10/28/2019	1:00	PDT	89900	A
USGS	14144700	10/28/2019	2:00	PDT	90300	A
USGS	14144700	10/28/2019	3:00	PDT	90600	A
USGS	14144700	10/28/2019	4:00	PDT	91100	A
USGS	14144700	10/28/2019	5:00	PDT	91600	A
USGS	14144700	10/28/2019	6:00	PDT	92100	A
USGS	14144700	10/28/2019	7:00	PDT	92700	A
USGS	14144700	10/28/2019	8:00	PDT	93400	A
USGS	14144700	10/28/2019	9:00	PDT	94200	A
USGS	14144700	10/28/2019	10:00	PDT	95000	A
USGS	14144700	10/28/2019	11:00	PDT	95900	A
USGS	14144700	10/28/2019	12:00	PDT	96900	A
USGS	14144700	10/28/2019	13:00	PDT	98000	A
USGS	14144700	10/28/2019	14:00	PDT	99100	A
USGS	14144700	10/28/2019	15:00	PDT	100000	A
USGS	14144700	10/28/2019	16:00	PDT	102000	A
USGS	14144700	10/28/2019	17:00	PDT	103000	A
USGS	14144700	10/28/2019	18:00	PDT	104000	A
USGS	14144700	10/28/2019	19:00	PDT	105000	A
USGS	14144700	10/28/2019	20:00	PDT	107000	A
USGS	14144700	10/28/2019	21:00	PDT	108000	A
USGS	14144700	10/28/2019	22:00	PDT	110000	A
USGS	14144700	10/28/2019	23:00	PDT	111000	A
USGS	14144700	10/29/2019	0:00	PDT	112000	A
USGS	14144700	10/29/2019	1:00	PDT	114000	A
USGS	14144700	10/29/2019	2:00	PDT	115000	A
USGS	14144700	10/29/2019	3:00	PDT	116000	A
USGS	14144700	10/29/2019	4:00	PDT	117000	A
USGS	14144700	10/29/2019	5:00	PDT	119000	A
USGS	14144700	10/29/2019	6:00	PDT	120000	A
USGS	14144700	10/29/2019	7:00	PDT	121000	A
USGS	14144700	10/29/2019	8:00	PDT	122000	A
USGS	14144700	10/29/2019	9:00	PDT	123000	A
USGS	14144700	10/29/2019	10:00	PDT	124000	A
USGS	14144700	10/29/2019	11:00	PDT	124000	A
USGS	14144700	10/29/2019	12:00	PDT	125000	A
USGS	14144700	10/29/2019	13:00	PDT	126000	A
USGS	14144700	10/29/2019	14:00	PDT	126000	A
USGS	14144700	10/29/2019	15:00	PDT	126000	A
USGS	14144700	10/29/2019	16:00	PDT	127000	A
USGS	14144700	10/29/2019	17:00	PDT	127000	A
USGS	14144700	10/29/2019	18:00	PDT	127000	A
USGS	14144700	10/29/2019	19:00	PDT	127000	A
USGS	14144700	10/29/2019	20:00	PDT	127000	A
USGS	14144700	10/29/2019	21:00	PDT	126000	A
USGS	14144700	10/29/2019	22:00	PDT	126000	A
USGS	14144700	10/29/2019	23:00	PDT	126000	A
USGS	14144700	10/30/2019	0:00	PDT	125000	A
USGS	14144700	10/30/2019	1:00	PDT	125000	A
USGS	14144700	10/30/2019	2:00	PDT	124000	A
USGS	14144700	10/30/2019	3:00	PDT	124000	A
USGS	14144700	10/30/2019	4:00	PDT	123000	A
USGS	14144700	10/30/2019	5:00	PDT	123000	A
USGS	14144700	10/30/2019	6:00	PDT	122000	A
USGS	14144700	10/30/2019	7:00	PDT	121000	A
USGS	14144700	10/30/2019	8:00	PDT	120000	A
USGS	14144700	10/30/2019	9:00	PDT	120000	A
USGS	14144700	10/30/2019	10:00	PDT	119000	A
USGS	14144700	10/30/2019	11:00	PDT	118000	A
USGS	14144700	10/30/2019	12:00	PDT	117000	A
USGS	14144700	10/30/2019	13:00	PDT	116000	A
USGS	14144700	10/30/2019	14:00	PDT	116000	A
USGS	14144700	10/30/2019	15:00	PDT	115000	A
USGS	14144700	10/30/2019	16:00	PDT	114000	A
USGS	14144700	10/30/2019	17:00	PDT	113000	A
USGS	14144700	10/30/2019	18:00	PDT	112000	A
USGS	14144700	10/30/2019	19:00	PDT	112000	A
USGS	14144700	10/30/2019	20:00	PDT	111000	A
USGS	14144700	10/30/2019	21:00	PDT	110000	A
USGS	14144700	10/30/2019	22:00	PDT	109000	A
USGS	14144700	10/30/2019	23:00	PDT	109000	A
USGS	14144700	10/31/2019	0:00	PDT	108000	A
USGS	14144700	10/31/2019	1:00	PDT	107000	A
USGS	14144700	10/31/2019	2:00	PDT	107000	A
USGS	14144700	10/31/2019	3:00	PDT	106000	A
USGS	14144700	10/31/2019	4:00	PDT	105000	A
USGS	14144700	10/31/2019	5:00	PDT	105000	A
USGS	14144700	10/31/2019	6:00	PDT	104000	A
USGS	14144700	10/31/2019	7:00	PDT	104000	A
USGS	14144700	10/31/2019	8:00	PDT	103000	A
USGS	14144700	10/31/2019	9:00	PDT	103000	A
USGS	14144700	10/31/2019	10:00	PDT	102000	A
USGS	14144700	10/31/2019	11:00	PDT	102000	A
USGS	14144700	10/31/2019	12:00	PDT	101000	A
USGS	14144700	10/31/2019	13:00	PDT	101000	A
USGS	14144700	10/31/2019	14:00	PDT	100000	A
USGS	14144700	10/31/2019	15:00	PDT	99800	A
USGS	14144700	10/31/2019	16:00	PDT	99500	A
USGS	14144700	10/31/2019	17:00	PDT	99100	A
USGS	14144700	10/31/2019	18:00	PDT	98800	A
USGS	14144700	10/31/2019	19:00	PDT	98500	A
USGS	14144700	10/31/2019	20:00	PDT	98200	A
USGS	14144700	10/31/2019	21:00	PDT	97900	A
USGS	14144700	10/31/2019	22:00	PDT	97700	A
USGS	14144700	10/31/2019	23:00	PDT	97400	A
USGS	14144700	11/1/2019	0:00	PDT	97200	A
USGS	14144700	11/1/2019	1:00	PDT	97000	A
USGS	14144700	11/1/2019	2:00	PDT	96900	A
USGS	14144700	11/1/2019	3:00	PDT	96700	A
USGS	14144700	11/1/2019	4:00	PDT	96600	A
USGS	14144700	11/1/2019	5:00	PDT	96500	A
USGS	14144700	11/1/2019	6:00	PDT	96500	A
USGS	14144700	11/1/2019	7:00	PDT	96400	A
USGS	14144700	11/1/2019	8:00	PDT	96400	A
USGS	14144700	11/1/2019	9:00	PDT	96400	A
USGS	14144700	11/1/2019	10:00	PDT	96400	A
USGS	14144700	11/1/2019	11:00	PDT	96400	A
USGS	14144700	11/1/2019	12:00	PDT	96500	A
USGS	14144700	11/1/2019	13:00	PDT	96600	A
USGS	14144700	11/1/2019	14:00	PDT	96700	A
USGS	14144700	11/1/2019	15:00	PDT	96800	A
USGS	14144700	11/1/2019	16:00	PDT	97000	A
USGS	14144700	11/1/2019	17:00	PDT	97200	A
USGS	14144700	11/1/2019	18:00	PDT	97500	A
USGS	14144700	11/1/2019	19:00	PDT	97700	A
USGS	14144700	11/1/2019	20:00	PDT	98100	A
USGS	14144700	11/1/2019	21:00	PDT	98400	A
USGS	14144700	11/1/2019	22:00	PDT	98800	A
USGS	14144700	11/1/2019	23:00	PDT	99200	A
USGS	14144700	11/2/2019	0:00	PDT	99600	A
USGS	14144700	11/2/2019	1:00	PDT	100000	A
USGS	14144700	11/2/2019	2:00	PDT	101000	A
USGS	14144700	11/2/2019	3:00	PDT	101000	A
USGS	14144700	11/2/2019	4:00	PDT	102000	A
USGS	14144700	11/2/2019	5:00	PDT	102000	A
USGS	14144700	11/2/2019	6:00	PDT	103000	A
USGS	14144700	11/2/2019	7:00	PDT	103000	A
USGS	14144700	11/2/2019	8:00	PDT	104000	A
USGS	14144700	11/2/2019	9:00	PDT	104000	A
USGS	14144700	11/2/2019	10:00	PDT	105000	A
USGS	14144700	11/2/2019	11:00	PDT	105000	A
USGS	14144700	11/2/2019	12:00	PDT	106000	A
USGS	14144700	11/2/2019	13:00	PDT	106000	A
USGS	14144700	11/2/2019	14:00	PDT	107000	A
USGS	14144700	11/2/2019	15:00	PDT	107000	A
USGS	14144700	11/2/2019	16:00	PDT	107000	A
USGS	14144700	11/2/2019	17:00	PDT	108000	A
USGS	14144700	11/2/2019	18:00	PDT	108000	A
USGS	14144700	11/2/2019	19:00	PDT	108000	A
USGS	14144700	11/2/2019	20:00	PDT	108000	A
USGS	14144700	11/2/2019	21:00	PDT	108000	A
USGS	14144700	11/2/2019	22:00	PDT	108000	A
USGS	14144700	11/2/2019	23:00	PDT	108000	A
USGS	14144700	11/3/2019	0:00	PDT	108000	A
USGS	14144700	11/3/2019	1:00	PDT	107000	A
USGS	14144700	11/3/2019	1:00	PST	107000	A
USGS	14144700	11/3/2019	2:00	PST	107000	A
USGS	14144700	11/3/2019	3:00	PST	106000	A
USGS	14144700	11/3/2019	4:00	PST	106000	A
USGS	14144700	11/3/2019	5:00	PST	105000	A
USGS	14144700	11/3/2019	6:00	PST	105000	A
USGS	14144700	11/3/2019	7:00	PST	104000	A
USGS	14144700	11/3/2019	8:00	PST	104000	A
USGS	14144700	11/3/2019	9:00	PST	103000	A
USGS	14144700	11/3/2019	10:00	PST	102000	A
USGS	14144700	11/3/2019	11:00	PST	102000	A
USGS	14144700	11/3/2019	12:00	PST	101000	A
USGS	14144700	11/3/2019	13:00	PST	101000	A
USGS	14144700	11/3/2019	14:00	PST	100000	A
USGS	14144700	11/3/2019	15:00	PST	100000	A
USGS	14144700	11/3/2019	16:00	PST	99900	A
USGS	14144700	11/3/2019	17:00	PST	99600	A
USGS	14144700	11/3/2019	18:00	PST	99500	A
USGS	14144700	11/3/2019	19:00	PST	99500	A
USGS	14144700	11/3/2019	20:00	PST	99500	A
USGS	14144700	11/3/2019	21:00	PST	99700	A
USGS	14144700	11/3/2019	22:00	PST	99900	A
USGS	14144700	11/3/2019	23:00	PST	100000	A
USGS	14144700	11/4/2019	0:00	PST	101000	A
USGS	14144700	11/4/2019	1:00	PST	101000	A
USGS	14144700	11/4/2019	2:00	PST	102000	A
USGS	14144700	11/4/2019	3:00	PST	103000	A
USGS	14144700	11/4/2019	4:00	PST	103000	A
USGS	14144700	11/4/2019	5:00	PST	104000	A
USGS	14144700	11/4/2019	6:00	PST	105000	A
USGS	14144700	11/4/2019	7:00	PST	106000	A
USGS	14144700	11/4/2019	8:00	PST	107000	A
USGS	14144700	11/4/2019	9:00	PST	108000	A
USGS	14144700	11/4/2019	10:00	PST	110000	A
USGS	14144700	11/4/2019	11:00	PST	111000	A
USGS	14144700	11/4/2019	12:00	PST	112000	A
USGS	14144700	11/4/2019	13:00	PST	113000	A
USGS	14144700	11/4/2019	14:00	PST	114000	A
USGS	14144700	11/4/2019	15:00	PST	115000	A
USGS	14144700	11/4/2019	16:00	PST	116000	A
USGS	14144700	11/4/2019	17:00	PST	118000	A
USGS	14144700	11/4/2019	18:00	PST	119000	A
USGS	14144700	11/4/2019	19:00	PST	120000	A
USGS	14144700	11/4/2019	20:00	PST	121000	A
USGS	14144700	11/4/2019	21:00	PST	122000	A
USGS	14144700	11/4/2019	22:00	PST	122000	A
USGS	14144700	11/4/2019	23:00	PST	123000	A
USGS	14144700	11/5/2019	0:00	PST	124000	A
USGS	14144700	11/5/2019	1:00	PST	125000	A
USGS	14144700	11/5/2019	2:00	PST	125000	A
USGS	14144700	11/5/2019	3:00	PST	126000	A
USGS	14144700	11/5/2019	4:00	PST	126000	A
USGS	14144700	11/5/2019	5:00	PST	127000	A
USGS	14144700	11/5/2019	6:00	PST	127000	A
USGS	14144700	11/5/2019	7:00	PST	127000	A
USGS	14144700	11/5/2019	8:00	PST	128000	A
USGS	14144700	11/5/2019	9:00	PST	128000	A
USGS	14144700	11/5/2019	10:00	PST	128000	A
USGS	14144700	11/5/2019	11:00	PST	128000	A
USGS	14144700	11/5/2019	12:00	PST	128000	A
USGS	14144700	11/5/2019	13:00	PST	129000	A
USGS	14144700	11/5/2019	14:00	PST	129000	A
USGS	14144700	11/5/2019	15:00	PST	129000	A
USGS	14144700	11/5/2019	16:00	PST	129000	A
USGS	14144700	11/5/2019	17:00	PST	129000	A
USGS	14144700	11/5/2019	18:00	PST	129000	A
USGS	14144700	11/5/2019	19:00	PST	129000	A
USGS	14144700	11/5/2019	20:00	PST	129000	A
USGS	14144700	11/5/2019	21:00	PST	129000	A
USGS	14144700	11/5/2019	22:00	PST	129000	A
USGS	14144700	11/5/2019	23:00	PST	129000	A
USGS	14144700	11/6/2019	0:00	PST	129000	A
USGS	14144700	11/6/2019	1:00	PST	128000	A
USGS	14144700	11/6/2019	2:00	PST	128000	A
USGS	14144700	11/6/2019	3:00	PST	128000	A
USGS	14144700	11/6/2019	4:00	PST	128000	A
USGS	14144700	11/6/2019	5:00	PST	128000	A
USGS	14144700	11/6/2019	6:00	PST	128000	A
USGS	14144700	11/6/2019	7:00	PST	128000	A
USGS	14144700	11/6/2019	8:00	PST	128000	A
USGS	14144700	11/6/2019	9:00	PST	128000	A
USGS	14144700	11/6/2019	10:00	PST	128000	A
USGS	14144700	11/6/2019	11:00	PST	128000	A
USGS	14144700	11/6/2019	12:00	PST	128000	A
USGS	14144700	11/6/2019	13:00	PST	128000	A
USGS	14144700	11/6/2019	14:00	PST	128000	A
USGS	14144700	11/6/2019	15:00	PST	128000	A
USGS	14144700	11/6/2019	16:00	PST	128000	A
USGS	14144700	11/6/2019	17:00	PST	128000	A
USGS	14144700	11/6/2019	18:00	PST	128000	A
USGS	14144700	11/6/2019	19:00	PST	128000	A
USGS	14144700	11/6/2019	20:00	PST	128000	A
USGS	14144700	11/6/2019	21:00	PST	128000	A
USGS	14144700	11/6/2019	22:00	PST	128000	A
USGS	14144700	11/6/2019	23:00	PST	128000	A
USGS	14144700	11/7/2019	0:00	PST	128000	A
USGS	14144700	11/7/2019	1:00	PST	128000	A
USGS	14144700	11/7/2019	2:00	PST	128000	A
USGS	14144700	11/7/2019	3:00	PST	128000	A
USGS	14144700	11/7/2019	4:00	PST	128000	A
USGS	14144700	11/7/2019	5:00	PST	128000	A
USGS	14144700	11/7/2019	6:00	PST	128000	A
USGS	14144700	11/7/2019	7:00	PST	128000	A
USGS	14144700	11/7/2019	8:00	PST	128000	A
USGS	14144700	11/7/2019	9:00	PST	128000	A
USGS	14144700	11/7/2019	10:00	PST	128000	A
USGS	14144700	11/7/2019	11:00	PST	129000	A
USGS	14144700	11/7/2019	12:00	PST	129000	A
USGS	14144700	11/7/2019	13:00	PST	129000	A
USGS	14144700	11/7/2019	14:00	PST	129000	A
USGS	14144700	11/7/2019	15:00	PST	129000	A
USGS	14144700	11/7/2019	16:00	PST	129000	A
USGS	14144700	11/7/2019	17:00	PST	129000	A
USGS	14144700	11/7/2019	18:00	PST	130000	A
USGS	14144700	11/7/2019	19:00	PST	130000	A
USGS	14144700	11/7/2019	20:00	PST	130000	A
USGS	14144700	11/7/2019	21:00	PST	130000	A
USGS	14144700	11/7/2019	22:00	PST	130000	A
USGS	14144700	11/7/2019	23:00	PST	130000	A
USGS	14144700	11/8/2019	0:00	PST	130000	A
USGS	14144700	11/8/2019	1:00	PST	130000	A
USGS	14144700	11/8/2019	2:00	PST	130000	A
